tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,payment_type,payment_label,fare_amount,tip_amount,total_amount,trip_duration_mins,revenue_per_mile,tip_pct,pickup_hour,pickup_dow,pickup_day,pickup_month,year,is_weekend,is_airport_trip,fare_category,VendorID,RatecodeID,extra,mta_tax,tolls_amount,improvement_surcharge,congestion_surcharge
2024-01-09 01:01:01,2024-01-09 01:45:21,1.0,10.46,142,181,1,Credit Card,49.2,10.84,65.04,44.33,6.22,22.0,1,1,Tuesday,1,2024,False,0,Long,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-12 14:38:04,2024-01-12 14:48:53,1.0,1.31,143,239,1,Credit Card,11.4,1.0,16.4,10.82,12.52,8.8,14,4,Friday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-24 19:11:43,2024-01-24 19:33:42,1.0,8.96,132,265,1,Credit Card,45.0,0.0,50.75,21.98,5.66,0.0,19,2,Wednesday,1,2024,False,0,Medium,2,4.0,2.5,0.5,0.0,1.0,0.0
2024-01-08 14:17:12,2024-01-08 14:27:02,1.0,1.02,141,237,2,Cash,10.7,0.0,14.7,9.83,14.41,0.0,14,0,Monday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-28 00:56:54,2024-01-28 01:12:35,1.0,2.79,79,68,1,Credit Card,17.0,4.4,26.4,15.68,9.46,25.9,0,6,Sunday,1,2024,True,0,Medium,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-18 20:26:43,2024-01-18 20:30:40,1.0,0.61,163,237,1,Credit Card,6.5,2.3,13.8,3.95,22.62,35.4,20,3,Thursday,1,2024,False,0,Short,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-05 18:31:51,2024-01-05 18:42:18,2.0,1.99,142,68,1,Credit Card,12.1,1.5,20.1,10.45,10.1,12.4,18,4,Friday,1,2024,False,0,Short,2,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-13 21:52:55,2024-01-13 22:13:56,1.0,2.0,141,50,1,Credit Card,19.1,2.0,26.1,21.02,13.05,10.5,21,5,Saturday,1,2024,True,0,Short,1,1.0,3.5,0.5,0.0,1.0,2.5
2024-01-22 14:55:35,2024-01-22 15:51:30,1.0,17.28,132,230,2,Cash,70.0,0.0,82.69,55.92,4.79,0.0,14,0,Monday,1,2024,False,1,Long,2,2.0,0.0,0.5,6.94,1.0,2.5
2024-01-17 10:56:17,2024-01-17 11:07:43,1.0,0.8,229,237,1,Credit Card,11.4,3.05,18.45,11.43,23.06,26.8,10,2,Wednesday,1,2024,False,0,Short,1,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-20 19:48:42,2024-01-20 20:05:30,2.0,4.08,230,166,1,Credit Card,20.5,4.9,29.4,16.8,7.21,23.9,19,5,Saturday,1,2024,True,0,Medium,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-28 15:43:46,2024-01-28 15:49:57,1.0,1.38,236,239,1,Credit Card,8.6,2.52,15.12,6.18,10.96,29.3,15,6,Sunday,1,2024,True,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-22 19:37:33,2024-01-22 19:51:03,1.0,1.3,107,186,1,Credit Card,10.7,1.0,18.2,13.5,14.0,9.3,19,0,Monday,1,2024,False,0,Short,1,1.0,5.0,0.5,0.0,1.0,2.5
2024-01-05 19:39:18,2024-01-05 19:44:29,1.0,0.93,234,90,1,Credit Card,7.2,2.74,16.44,5.18,17.68,38.1,19,4,Friday,1,2024,False,0,Short,2,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-31 12:24:18,2024-01-31 12:45:59,1.0,3.04,158,48,1,Credit Card,21.9,5.18,31.08,21.68,10.22,23.7,12,2,Wednesday,1,2024,False,0,Medium,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-31 18:33:59,2024-01-31 18:44:18,1.0,1.7,239,262,1,Credit Card,10.0,3.3,19.8,10.32,11.65,33.0,18,2,Wednesday,1,2024,False,0,Short,1,1.0,5.0,0.5,0.0,1.0,2.5
2024-01-10 10:42:19,2024-01-10 10:54:04,1.0,1.1,229,163,1,Credit Card,10.0,2.8,16.8,11.75,15.27,28.0,10,2,Wednesday,1,2024,False,0,Short,1,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-18 15:15:59,2024-01-18 15:20:47,1.0,0.44,141,237,2,Cash,6.5,0.0,10.5,4.8,23.86,0.0,15,3,Thursday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-09 18:48:24,2024-01-09 18:56:08,1.0,1.54,100,249,1,Credit Card,9.3,3.16,18.96,7.73,12.31,34.0,18,1,Tuesday,1,2024,False,0,Short,2,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-31 12:05:58,2024-01-31 12:11:07,3.0,0.95,246,68,1,Credit Card,7.2,2.24,13.44,5.15,14.15,31.1,12,2,Wednesday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-20 10:54:44,2024-01-20 10:58:45,3.0,0.7,236,263,1,Credit Card,6.5,1.0,11.5,4.02,16.43,15.4,10,5,Saturday,1,2024,True,0,Short,1,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-05 07:36:55,2024-01-05 07:43:54,1.0,1.63,143,162,1,Credit Card,9.3,2.0,15.3,6.98,9.39,21.5,7,4,Friday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-27 07:56:58,2024-01-27 08:06:35,1.0,2.75,246,237,2,Cash,13.5,0.0,17.5,9.62,6.36,0.0,7,5,Saturday,1,2024,True,0,Medium,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-29 06:34:19,2024-01-29 07:02:40,2.0,6.53,132,205,2,Cash,33.1,0.0,36.35,28.35,5.57,0.0,6,0,Monday,1,2024,False,0,Medium,2,1.0,0.0,0.5,0.0,1.0,0.0
2024-01-26 21:37:43,2024-01-26 21:43:00,1.0,1.4,162,263,1,Credit Card,7.9,3.2,16.1,5.28,11.5,40.5,21,4,Friday,1,2024,False,0,Short,1,1.0,3.5,0.5,0.0,1.0,2.5
2024-01-10 21:19:48,2024-01-10 21:25:08,5.0,1.33,43,239,1,Credit Card,8.6,2.72,16.32,5.33,12.27,31.6,21,2,Wednesday,1,2024,False,0,Short,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-23 08:19:56,2024-01-23 09:21:25,1.0,12.57,138,195,1,Credit Card,58.3,6.66,73.21,61.48,5.82,11.4,8,1,Tuesday,1,2024,False,0,Long,2,1.0,5.0,0.5,0.0,1.0,0.0
2024-01-04 08:20:19,2024-01-04 08:48:24,1.0,3.61,186,140,1,Credit Card,26.1,2.0,32.1,28.08,8.89,7.7,8,3,Thursday,1,2024,False,0,Medium,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-21 13:46:51,2024-01-21 13:52:08,1.0,0.7,13,231,1,Credit Card,6.5,3.15,13.65,5.28,19.5,48.5,13,6,Sunday,1,2024,True,0,Short,1,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-31 23:06:41,2024-01-31 23:12:05,2.0,1.27,79,170,1,Credit Card,8.6,2.04,15.64,5.4,12.31,23.7,23,2,Wednesday,1,2024,False,0,Short,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-14 11:42:50,2024-01-14 11:52:52,2.0,2.16,236,162,1,Credit Card,13.5,1.75,19.25,10.03,8.91,13.0,11,6,Sunday,1,2024,True,0,Medium,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-08 13:17:14,2024-01-08 13:23:26,1.0,0.62,141,237,1,Credit Card,7.2,1.0,12.2,6.2,19.68,13.9,13,0,Monday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-26 22:24:47,2024-01-26 22:36:03,1.0,1.96,237,170,2,Cash,12.8,0.0,17.8,11.27,9.08,0.0,22,4,Friday,1,2024,False,0,Short,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-08 07:49:04,2024-01-08 07:56:03,1.0,1.42,161,246,1,Credit Card,9.3,2.66,15.96,6.98,11.24,28.6,7,0,Monday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-24 23:31:58,2024-01-24 23:45:35,1.0,2.86,68,162,1,Credit Card,16.3,4.26,25.56,13.62,8.94,26.1,23,2,Wednesday,1,2024,False,0,Medium,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-23 18:49:15,2024-01-23 19:04:48,1.0,2.24,238,237,1,Credit Card,16.3,3.42,26.22,15.55,11.71,21.0,18,1,Tuesday,1,2024,False,0,Medium,2,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-08 16:24:44,2024-01-08 16:49:17,1.0,12.05,138,186,1,Credit Card,47.8,17.0,84.99,24.55,7.05,35.6,16,0,Monday,1,2024,False,0,Long,2,1.0,7.5,0.5,6.94,1.0,2.5
2024-01-23 14:22:39,2024-01-23 15:19:22,5.0,40.8,265,239,1,Credit Card,65.0,30.0,96.0,56.72,2.35,46.2,14,1,Tuesday,1,2024,False,0,Long,1,5.0,0.0,0.0,0.0,1.0,0.0
2024-01-17 22:17:20,2024-01-17 22:43:57,1.0,5.69,142,87,1,Credit Card,29.6,6.92,41.52,26.62,7.3,23.4,22,2,Wednesday,1,2024,False,0,Medium,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-13 10:43:57,2024-01-13 10:54:03,2.0,1.54,162,164,1,Credit Card,12.1,3.22,19.32,10.1,12.55,26.6,10,5,Saturday,1,2024,True,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-20 13:25:20,2024-01-20 13:47:02,1.0,4.02,43,246,1,Credit Card,22.6,0.0,26.6,21.7,6.62,0.0,13,5,Saturday,1,2024,True,0,Medium,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-31 13:38:48,2024-01-31 14:06:57,1.0,2.88,229,236,1,Credit Card,24.7,2.5,31.2,28.15,10.83,10.1,13,2,Wednesday,1,2024,False,0,Medium,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-26 21:17:05,2024-01-26 21:36:14,2.0,5.8,100,87,1,Credit Card,27.5,6.5,39.0,19.15,6.72,23.6,21,4,Friday,1,2024,False,0,Medium,1,1.0,3.5,0.5,0.0,1.0,2.5
2024-01-03 10:03:54,2024-01-03 10:16:08,2.0,2.58,236,161,1,Credit Card,14.9,3.0,21.9,12.23,8.49,20.1,10,2,Wednesday,1,2024,False,0,Medium,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-21 19:55:44,2024-01-21 20:01:30,1.0,0.8,138,129,2,Cash,6.5,0.0,14.75,5.77,18.44,0.0,19,6,Sunday,1,2024,True,0,Short,1,1.0,6.75,0.5,0.0,1.0,0.0
2024-01-30 20:14:56,2024-01-30 20:21:50,1.0,1.43,229,236,1,Credit Card,9.3,2.86,17.16,6.9,12.0,30.8,20,1,Tuesday,1,2024,False,0,Short,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-01 00:27:37,2024-01-01 00:40:38,1.0,2.1,211,170,1,Credit Card,14.2,3.84,23.04,13.02,10.97,27.0,0,0,Monday,1,2024,False,0,Medium,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-09 18:20:19,2024-01-09 18:27:10,1.0,0.86,238,143,1,Credit Card,8.6,3.77,18.87,6.85,21.94,43.8,18,1,Tuesday,1,2024,False,0,Short,2,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-21 03:14:08,2024-01-21 03:19:40,1.0,1.12,211,113,1,Credit Card,7.9,0.0,12.9,5.53,11.52,0.0,3,6,Sunday,1,2024,True,0,Short,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-12 19:19:25,2024-01-12 20:01:19,2.0,16.57,230,132,4,Dispute,70.0,0.0,85.94,41.9,5.19,0.0,19,4,Friday,1,2024,False,1,Long,2,2.0,5.0,0.5,6.94,1.0,2.5
2024-01-31 23:07:54,2024-01-31 23:19:39,2.0,2.24,230,141,1,Credit Card,13.5,3.7,22.2,11.75,9.91,27.4,23,2,Wednesday,1,2024,False,0,Medium,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-11 20:46:39,2024-01-11 20:50:37,1.0,0.47,236,236,1,Credit Card,5.8,2.16,12.96,3.97,27.57,37.2,20,3,Thursday,1,2024,False,0,Short,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-24 06:32:35,2024-01-24 06:42:14,1.0,2.25,236,230,1,Credit Card,12.1,3.22,19.32,9.65,8.59,26.6,6,2,Wednesday,1,2024,False,0,Medium,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-20 23:10:54,2024-01-20 23:15:25,2.0,0.6,114,90,1,Credit Card,6.5,2.3,13.8,4.52,23.0,35.4,23,5,Saturday,1,2024,True,0,Short,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-16 08:31:25,2024-01-16 08:48:11,1.0,2.57,249,233,0,Other,23.32,5.46,32.78,16.77,12.75,23.4,8,1,Tuesday,1,2024,False,0,Medium,2,,0.0,0.5,0.0,1.0,
2024-01-05 12:31:23,2024-01-05 12:44:46,1.0,2.08,142,151,1,Credit Card,14.9,5.67,24.57,13.38,11.81,38.1,12,4,Friday,1,2024,False,0,Medium,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-14 13:34:20,2024-01-14 13:46:53,2.0,1.16,163,100,1,Credit Card,12.1,3.22,19.32,12.55,16.66,26.6,13,6,Sunday,1,2024,True,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-10 13:49:03,2024-01-10 13:58:51,1.0,1.37,163,239,1,Credit Card,11.4,3.08,18.48,9.8,13.49,27.0,13,2,Wednesday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-08 22:08:00,2024-01-08 22:15:14,1.0,1.12,236,237,1,Credit Card,9.3,2.86,17.16,7.23,15.32,30.8,22,0,Monday,1,2024,False,0,Short,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-19 18:08:08,2024-01-19 18:43:27,1.0,4.91,236,158,1,Credit Card,31.7,7.64,45.84,35.32,9.34,24.1,18,4,Friday,1,2024,False,0,Medium,2,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-05 15:22:57,2024-01-05 15:37:53,1.0,2.79,163,114,1,Credit Card,17.0,4.2,25.2,14.93,9.03,24.7,15,4,Friday,1,2024,False,0,Medium,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-25 16:33:27,2024-01-25 16:46:00,1.0,1.53,144,87,1,Credit Card,12.8,4.83,24.13,12.55,15.77,37.7,16,3,Thursday,1,2024,False,0,Short,2,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-27 20:12:27,2024-01-27 20:25:38,1.0,1.65,161,90,1,Credit Card,13.5,4.62,23.12,13.18,14.01,34.2,20,5,Saturday,1,2024,True,0,Short,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-26 19:54:16,2024-01-26 20:10:09,1.0,5.76,138,157,1,Credit Card,25.4,9.04,45.19,15.88,7.85,35.6,19,4,Friday,1,2024,False,0,Medium,2,1.0,7.5,0.5,0.0,1.0,0.0
2024-01-04 21:38:28,2024-01-04 22:02:53,1.0,4.71,114,239,1,Credit Card,26.8,6.36,38.16,24.42,8.1,23.7,21,3,Thursday,1,2024,False,0,Medium,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-21 19:03:36,2024-01-21 19:16:04,2.0,2.9,141,142,1,Credit Card,14.9,3.75,22.65,12.47,7.81,25.2,19,6,Sunday,1,2024,True,0,Medium,1,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-07 17:23:36,2024-01-07 17:36:02,1.0,4.2,87,137,1,Credit Card,19.1,1.0,26.6,12.43,6.33,5.2,17,6,Sunday,1,2024,True,0,Medium,1,1.0,5.0,0.5,0.0,1.0,2.5
2024-01-11 15:42:13,2024-01-11 16:00:06,3.0,2.29,234,261,1,Credit Card,17.0,1.8,22.8,17.88,9.96,10.6,15,3,Thursday,1,2024,False,0,Medium,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-11 18:25:57,2024-01-11 18:39:48,1.0,2.07,162,236,1,Credit Card,14.9,4.28,25.68,13.85,12.41,28.7,18,3,Thursday,1,2024,False,0,Medium,2,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-21 08:16:44,2024-01-21 08:26:29,1.0,1.29,230,68,2,Cash,10.0,0.0,14.0,9.75,10.85,0.0,8,6,Sunday,1,2024,True,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-20 20:22:08,2024-01-20 20:37:40,1.0,1.3,107,249,1,Credit Card,14.2,2.0,21.2,15.53,16.31,14.1,20,5,Saturday,1,2024,True,0,Short,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-17 14:25:18,2024-01-17 14:33:29,2.0,1.0,43,238,2,Cash,10.0,0.0,14.0,8.18,14.0,0.0,14,2,Wednesday,1,2024,False,0,Short,1,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-13 07:10:53,2024-01-13 07:14:18,1.0,0.94,141,263,2,Cash,6.5,0.0,10.5,3.42,11.17,0.0,7,5,Saturday,1,2024,True,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-16 21:16:30,2024-01-16 21:25:31,1.0,1.53,141,262,1,Credit Card,10.7,3.14,18.84,9.02,12.31,29.3,21,1,Tuesday,1,2024,False,0,Short,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-30 19:20:20,2024-01-30 19:26:14,1.0,1.21,74,236,1,Credit Card,7.9,2.88,17.28,5.9,14.28,36.5,19,1,Tuesday,1,2024,False,0,Short,2,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-29 23:08:55,2024-01-29 23:22:16,1.0,3.55,61,76,4,Dispute,18.4,0.0,20.9,13.35,5.89,0.0,23,0,Monday,1,2024,False,0,Medium,2,1.0,1.0,0.5,0.0,1.0,0.0
2024-01-22 17:45:14,2024-01-22 17:56:19,1.0,2.1,43,246,1,Credit Card,11.4,3.58,21.48,11.08,10.23,31.4,17,0,Monday,1,2024,False,0,Medium,1,1.0,5.0,0.5,0.0,1.0,2.5
2024-01-26 22:02:33,2024-01-26 22:17:04,2.0,1.37,234,170,2,Cash,13.5,0.0,18.5,14.52,13.5,0.0,22,4,Friday,1,2024,False,0,Short,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-06 13:26:27,2024-01-06 13:31:19,1.0,0.96,239,236,1,Credit Card,7.2,2.24,13.44,4.87,14.0,31.1,13,5,Saturday,1,2024,True,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-18 14:37:33,2024-01-18 15:14:08,1.0,9.91,70,237,2,Cash,46.4,0.0,64.09,36.58,6.47,0.0,14,3,Thursday,1,2024,False,0,Medium,2,1.0,5.0,0.5,6.94,1.0,2.5
2024-01-25 15:51:55,2024-01-25 15:58:21,1.0,0.78,262,236,1,Credit Card,7.9,2.38,14.28,6.43,18.31,30.1,15,3,Thursday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-26 13:23:24,2024-01-26 13:35:48,1.0,1.35,161,100,2,Cash,12.1,0.0,16.1,12.4,11.93,0.0,13,4,Friday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-23 19:12:26,2024-01-23 19:15:13,1.0,0.5,237,236,1,Credit Card,5.1,1.0,12.6,2.78,25.2,19.6,19,1,Tuesday,1,2024,False,0,Short,1,1.0,5.0,0.5,0.0,1.0,2.5
2024-01-22 08:38:38,2024-01-22 08:44:37,1.0,0.56,162,229,1,Credit Card,7.2,2.24,13.44,5.98,24.0,31.1,8,0,Monday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-29 13:18:30,2024-01-29 13:33:31,1.0,2.5,162,142,1,Credit Card,15.6,3.92,23.52,15.02,9.41,25.1,13,0,Monday,1,2024,False,0,Medium,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-25 20:43:49,2024-01-25 21:02:06,1.0,3.6,237,7,1,Credit Card,19.8,4.95,29.75,18.28,8.26,25.0,20,3,Thursday,1,2024,False,0,Medium,1,1.0,3.5,0.5,0.0,1.0,2.5
2024-01-28 08:29:20,2024-01-28 08:55:47,1.0,11.2,151,92,2,Cash,46.4,0.0,54.84,26.45,4.9,0.0,8,6,Sunday,1,2024,True,0,Long,1,1.0,0.0,0.5,6.94,1.0,0.0
2024-01-30 14:20:15,2024-01-30 14:33:21,2.0,1.3,140,262,2,Cash,12.8,0.0,16.8,13.1,12.92,0.0,14,1,Tuesday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-05 23:26:35,2024-01-05 23:42:12,1.0,4.19,90,151,1,Credit Card,20.5,5.1,30.6,15.62,7.3,24.9,23,4,Friday,1,2024,False,0,Medium,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-28 13:48:14,2024-01-28 13:58:37,2.0,1.65,261,45,1,Credit Card,11.4,1.54,16.94,10.38,10.27,13.5,13,6,Sunday,1,2024,True,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-20 14:56:32,2024-01-20 15:00:55,1.0,0.84,141,141,1,Credit Card,6.5,1.5,12.0,4.38,14.29,23.1,14,5,Saturday,1,2024,True,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-17 18:28:53,2024-01-17 19:03:25,1.0,13.09,138,113,1,Credit Card,53.4,14.37,87.96,34.53,6.72,26.9,18,2,Wednesday,1,2024,False,0,Long,2,1.0,7.5,0.5,6.94,1.0,2.5
2024-01-17 17:13:03,2024-01-17 17:26:49,1.0,1.69,142,141,1,Credit Card,13.5,3.0,23.0,13.77,13.61,22.2,17,2,Wednesday,1,2024,False,0,Short,2,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-17 08:12:14,2024-01-17 08:18:23,2.0,0.39,236,43,1,Credit Card,7.2,2.8,14.0,6.15,35.9,38.9,8,2,Wednesday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-26 17:18:24,2024-01-26 17:34:51,1.0,2.5,162,143,1,Credit Card,17.0,3.0,26.5,16.45,10.6,17.6,17,4,Friday,1,2024,False,0,Medium,1,1.0,5.0,0.5,0.0,1.0,2.5
2024-01-19 18:23:41,2024-01-19 18:36:19,2.0,1.1,186,233,1,Credit Card,12.1,3.72,22.32,12.63,20.29,30.7,18,4,Friday,1,2024,False,0,Short,2,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-30 19:23:52,2024-01-30 19:28:33,1.0,0.77,142,239,1,Credit Card,6.5,1.3,14.3,4.68,18.57,20.0,19,1,Tuesday,1,2024,False,0,Short,2,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-24 18:41:03,2024-01-24 18:47:02,1.0,0.83,163,161,1,Credit Card,7.2,1.0,14.7,5.98,17.71,13.9,18,2,Wednesday,1,2024,False,0,Short,2,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-04 08:10:56,2024-01-04 09:12:00,5.0,20.47,132,244,1,Credit Card,70.0,5.0,85.19,61.07,4.16,7.1,8,3,Thursday,1,2024,False,1,Long,2,2.0,0.0,0.5,6.94,1.0,0.0
2024-01-27 09:45:25,2024-01-27 09:53:24,1.0,1.7,238,166,1,Credit Card,11.4,2.0,17.4,7.98,10.24,17.5,9,5,Saturday,1,2024,True,0,Short,1,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-15 00:17:25,2024-01-15 00:40:48,1.0,12.72,229,67,1,Credit Card,49.2,16.26,70.46,23.38,5.54,33.0,0,0,Monday,1,2024,False,0,Long,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-25 18:28:47,2024-01-25 18:47:12,1.0,2.15,161,142,1,Credit Card,17.7,6.05,30.25,18.42,14.07,34.2,18,3,Thursday,1,2024,False,0,Medium,2,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-31 08:05:20,2024-01-31 08:20:16,1.0,2.2,236,230,1,Credit Card,16.3,4.05,24.35,14.93,11.07,24.8,8,2,Wednesday,1,2024,False,0,Medium,1,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-17 17:14:42,2024-01-17 17:31:10,1.0,2.48,262,142,1,Credit Card,17.0,4.7,28.2,16.47,11.37,27.6,17,2,Wednesday,1,2024,False,0,Medium,2,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-03 18:37:30,2024-01-03 18:45:11,2.0,1.46,163,236,1,Credit Card,10.0,3.3,19.8,7.68,13.56,33.0,18,2,Wednesday,1,2024,False,0,Short,2,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-12 15:48:12,2024-01-12 16:00:19,1.0,1.2,237,236,1,Credit Card,11.4,3.1,18.5,12.12,15.42,27.2,15,4,Friday,1,2024,False,0,Short,1,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-28 08:22:30,2024-01-28 08:36:05,1.0,2.87,231,186,1,Credit Card,16.3,4.06,24.36,13.58,8.49,24.9,8,6,Sunday,1,2024,True,0,Medium,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-26 18:01:19,2024-01-26 18:17:04,2.0,2.44,234,229,1,Credit Card,16.3,4.56,27.36,15.75,11.21,28.0,18,4,Friday,1,2024,False,0,Medium,2,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-27 01:45:16,2024-01-27 02:07:08,2.0,9.13,114,179,1,Credit Card,40.8,9.16,54.96,21.87,6.02,22.5,1,5,Saturday,1,2024,True,0,Medium,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-11 20:58:52,2024-01-11 21:17:31,1.0,2.7,231,107,1,Credit Card,16.3,4.25,25.55,18.65,9.46,26.1,20,3,Thursday,1,2024,False,0,Medium,1,1.0,3.5,0.5,0.0,1.0,2.5
2024-01-13 18:47:12,2024-01-13 18:57:31,1.0,1.57,68,246,1,Credit Card,10.0,2.8,16.8,10.32,10.7,28.0,18,5,Saturday,1,2024,True,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-18 21:43:33,2024-01-18 22:03:07,1.0,6.4,229,33,1,Credit Card,28.9,5.0,38.9,19.57,6.08,17.3,21,3,Thursday,1,2024,False,0,Medium,1,1.0,3.5,0.5,0.0,1.0,2.5
2024-01-19 08:11:13,2024-01-19 08:17:39,1.0,1.01,239,238,2,Cash,8.6,0.0,12.6,6.43,12.48,0.0,8,4,Friday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-01 18:31:52,2024-01-01 18:39:36,1.0,1.33,239,163,1,Credit Card,9.3,2.66,15.96,7.73,12.0,28.6,18,0,Monday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-17 11:51:57,2024-01-17 12:01:44,1.0,1.1,229,141,1,Credit Card,10.0,2.8,16.8,9.78,15.27,28.0,11,2,Wednesday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-30 11:30:18,2024-01-30 11:31:45,1.0,0.29,237,162,3,No Charge,3.7,0.0,7.7,1.45,26.55,0.0,11,1,Tuesday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-05 17:43:01,2024-01-05 17:48:16,1.0,0.85,262,140,1,Credit Card,7.2,2.74,16.44,5.25,19.34,38.1,17,4,Friday,1,2024,False,0,Short,2,1.0,2.5,0.5,0.0,1.0,2.5
